time_sec,source,valid,manual_enabled,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,left_ik_loss,right_ik_loss,left_workspace_projected,right_workspace_projected,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778075419.362707,ik_wrist_pelvis_body_frame,1,0,-0.197022,0.127789,-0.519756,-0.161915,-0.260225,-0.482130,-0.012919,0.100261,-0.271475,0.000178,-0.171460,-0.253069,0.004943,0.004206,0,0,0.000000,0.000000,0.000000,0.742776,-1.149953,-0.150753,0.050336,-0.536486,-0.929223,0.137156,0.054343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.399150,ik_wrist_pelvis_body_frame,1,0,-0.191889,0.125859,-0.523847,-0.160895,-0.252494,-0.485396,-0.011944,0.100000,-0.273334,0.002778,-0.166525,-0.255487,0.005060,0.004350,1,0,0.000000,0.000000,0.000000,0.779789,-1.149964,-0.146865,0.050262,-0.528593,-0.955394,0.131773,0.055620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.437576,ik_wrist_pelvis_body_frame,1,0,-0.185521,0.125664,-0.527212,-0.156670,-0.245949,-0.488346,-0.009146,0.100000,-0.274103,0.007208,-0.163528,-0.257890,0.005386,0.004595,1,0,0.000000,0.000000,0.000000,0.807202,-1.149972,-0.142688,0.050204,-0.522125,-0.979612,0.126922,0.057883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.462569,ik_wrist_pelvis_body_frame,1,0,-0.182907,0.125759,-0.528153,-0.161481,-0.241553,-0.488211,-0.006559,0.100000,-0.275112,0.005369,-0.161228,-0.261743,0.005653,0.004636,1,0,0.000000,0.000000,0.000000,0.826935,-1.149978,-0.138362,0.050159,-0.520261,-1.000427,0.122884,0.062439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.496947,ik_wrist_pelvis_body_frame,1,0,-0.180399,0.127480,-0.528093,-0.165314,-0.237432,-0.489829,-0.002823,0.100000,-0.276172,0.001994,-0.158794,-0.264826,0.005933,0.004441,1,0,0.000000,0.000000,0.000000,0.839883,-1.149983,-0.133958,0.050124,-0.522689,-1.018824,0.119732,0.068857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.532654,ik_wrist_pelvis_body_frame,1,0,-0.177504,0.128750,-0.529087,-0.165931,-0.234197,-0.492910,-0.000850,0.100000,-0.278211,0.000092,-0.154609,-0.267369,0.006095,0.004118,1,0,0.000000,0.000000,0.000000,0.847326,-1.149987,-0.129553,0.050097,-0.527102,-1.035871,0.117316,0.076532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.566087,ik_wrist_pelvis_body_frame,1,0,-0.178510,0.127939,-0.529196,-0.164083,-0.232033,-0.496520,-0.001252,0.100000,-0.280193,-0.000466,-0.150545,-0.267797,0.006080,0.003795,1,0,0.000000,0.000000,0.000000,0.852582,-1.149989,-0.125314,0.050076,-0.531278,-1.051933,0.115422,0.084907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.596787,ik_wrist_pelvis_body_frame,1,0,-0.183437,0.127491,-0.529319,-0.166473,-0.231889,-0.496165,-0.006179,0.100000,-0.281070,-0.002240,-0.150788,-0.266826,0.005528,0.003717,1,0,0.000000,0.000000,0.000000,0.858534,-1.149992,-0.121346,0.050059,-0.535810,-1.065357,0.114141,0.094399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.632463,ik_wrist_pelvis_body_frame,1,0,-0.183394,0.126891,-0.531219,-0.167793,-0.233528,-0.495813,-0.008868,0.100000,-0.281964,-0.004081,-0.151687,-0.265654,0.005319,0.003583,1,0,0.000000,0.000000,0.000000,0.864450,-1.149994,-0.117589,0.050046,-0.539853,-1.076232,0.113379,0.104511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.666211,ik_wrist_pelvis_body_frame,1,0,-0.169803,0.128631,-0.537261,-0.164129,-0.236734,-0.497941,-0.005633,0.100000,-0.285099,-0.005994,-0.154114,-0.264544,0.005995,0.003308,1,0,0.000000,0.000000,0.000000,0.864436,-1.149995,-0.113763,0.050036,-0.540807,-1.085269,0.112721,0.113784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.700621,ik_wrist_pelvis_body_frame,1,0,-0.155929,0.132298,-0.542755,-0.166722,-0.239919,-0.498159,-0.004740,0.100000,-0.287287,-0.011828,-0.156371,-0.264251,0.006553,0.002981,1,0,0.000000,0.000000,0.000000,0.856123,-1.149996,-0.109753,0.050028,-0.541417,-1.091497,0.112401,0.122364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.731241,ik_wrist_pelvis_body_frame,1,0,-0.148371,0.134050,-0.544441,-0.163546,-0.243569,-0.498419,-0.005265,0.100000,-0.288146,-0.011603,-0.157830,-0.263717,0.006789,0.002883,1,0,0.000000,0.000000,0.000000,0.842333,-1.149997,-0.105702,0.050022,-0.539512,-1.096105,0.112050,0.129580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.763994,ik_wrist_pelvis_body_frame,1,0,-0.140954,0.135967,-0.545935,-0.159466,-0.248268,-0.499333,-0.013216,0.100000,-0.288585,-0.014918,-0.158983,-0.263782,0.006532,0.002543,1,1,0.000000,0.000000,0.000000,0.825198,-1.149998,-0.101667,0.050017,-0.534705,-1.099107,0.111455,0.135116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.793646,ik_wrist_pelvis_body_frame,1,0,-0.134997,0.136027,-0.547423,-0.154788,-0.251848,-0.499012,-0.017610,0.100000,-0.289445,-0.014633,-0.159411,-0.263244,0.006685,0.002421,1,1,0.000000,0.000000,0.000000,0.806766,-1.149998,-0.097730,0.050013,-0.527181,-1.100952,0.110572,0.139046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.831184,ik_wrist_pelvis_body_frame,1,0,-0.137328,0.135692,-0.546927,-0.155236,-0.253430,-0.498072,-0.018658,0.100000,-0.290138,-0.015252,-0.159933,-0.264837,0.006466,0.002378,1,1,0.000000,0.000000,0.000000,0.790962,-1.149999,-0.094095,0.050010,-0.520074,-1.101750,0.109808,0.142096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.860586,ik_wrist_pelvis_body_frame,1,0,-0.143310,0.133747,-0.545870,-0.158680,-0.254442,-0.496467,-0.021426,0.100000,-0.291555,-0.015107,-0.160169,-0.266285,0.006114,0.002437,1,1,0.000000,0.000000,0.000000,0.781131,-1.149999,-0.090920,0.050008,-0.515331,-1.101629,0.109448,0.145062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.892370,ik_wrist_pelvis_body_frame,1,0,-0.146234,0.133248,-0.545216,-0.159855,-0.256163,-0.495204,-0.024446,0.100000,-0.292430,-0.014809,-0.160624,-0.267545,0.005803,0.002459,1,1,0.000000,0.000000,0.000000,0.776228,-1.149999,-0.088120,0.050006,-0.511859,-1.101020,0.109353,0.148067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.935431,ik_wrist_pelvis_body_frame,1,0,-0.149480,0.130884,-0.544908,-0.164286,-0.259086,-0.492224,-0.027037,0.100000,-0.294059,-0.015746,-0.161907,-0.267261,0.005708,0.002501,1,1,0.000000,0.000000,0.000000,0.776030,-1.149999,-0.085672,0.050005,-0.510318,-1.099162,0.109645,0.151778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.964680,ik_wrist_pelvis_body_frame,1,0,-0.149466,0.129278,-0.545295,-0.164737,-0.260863,-0.491133,-0.027827,0.100000,-0.294496,-0.017141,-0.163310,-0.266660,0.005829,0.002465,1,1,0.000000,0.000000,0.000000,0.778304,-1.149999,-0.083454,0.050004,-0.509192,-1.097145,0.110097,0.155367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075419.997411,ik_wrist_pelvis_body_frame,1,0,-0.148846,0.128476,-0.545654,-0.164767,-0.262217,-0.490402,-0.027558,0.100000,-0.295071,-0.016957,-0.164390,-0.265734,0.005978,0.002489,1,1,0.000000,0.000000,0.000000,0.781331,-1.150000,-0.081376,0.050003,-0.507923,-1.095201,0.110629,0.158607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.028763,ik_wrist_pelvis_body_frame,1,0,-0.146160,0.129023,-0.546251,-0.163677,-0.260158,-0.491862,-0.024550,0.100000,-0.294610,-0.015815,-0.165216,-0.263064,0.006281,0.002594,1,1,0.000000,0.000000,0.000000,0.782912,-1.150000,-0.079335,0.050002,-0.506719,-1.094305,0.111277,0.160706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.069212,ik_wrist_pelvis_body_frame,1,0,-0.143756,0.127999,-0.547129,-0.157659,-0.260665,-0.491916,-0.016197,0.100000,-0.289354,-0.009018,-0.167606,-0.253555,0.006994,0.003003,1,0,0.000000,0.000000,0.000000,0.782611,-1.150000,-0.077359,0.050002,-0.502464,-1.093639,0.111663,0.161238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.098138,ik_wrist_pelvis_body_frame,1,0,-0.137125,0.128360,-0.548744,-0.145775,-0.262777,-0.491139,-0.008453,0.100000,-0.285186,0.000494,-0.173052,-0.246272,0.007955,0.003653,1,0,0.000000,0.000000,0.000000,0.778391,-1.150000,-0.075368,0.050001,-0.491814,-1.092820,0.111405,0.159513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.131520,ik_wrist_pelvis_body_frame,1,0,-0.138841,0.129541,-0.548035,-0.143509,-0.265328,-0.486484,-0.006857,0.100000,-0.282109,0.004412,-0.180202,-0.238212,0.007734,0.004339,1,0,0.000000,0.000000,0.000000,0.773164,-1.150000,-0.073499,0.050001,-0.479408,-1.089654,0.111167,0.156396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.161774,ik_wrist_pelvis_body_frame,1,0,-0.142347,0.127005,-0.547729,-0.145352,-0.269344,-0.480580,-0.010860,0.100000,-0.281867,0.004928,-0.187356,-0.233610,0.007488,0.004843,1,0,0.000000,0.000000,0.000000,0.770684,-1.150000,-0.071912,0.050001,-0.468300,-1.083557,0.111290,0.152411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.194682,ik_wrist_pelvis_body_frame,1,0,-0.148175,0.124301,-0.546803,-0.148747,-0.270548,-0.475010,-0.014921,0.100000,-0.281598,0.005554,-0.192832,-0.229792,0.007088,0.005443,1,0,0.000000,0.000000,0.000000,0.773053,-1.150000,-0.070683,0.050001,-0.460254,-1.075718,0.111907,0.147524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.226667,ik_wrist_pelvis_body_frame,1,0,-0.160770,0.122156,-0.543720,-0.150915,-0.271134,-0.471891,-0.017453,0.100596,-0.280912,0.002614,-0.199709,-0.228268,0.006261,0.005771,1,0,0.000000,0.000000,0.000000,0.782553,-1.150000,-0.069906,0.050001,-0.454992,-1.066892,0.112812,0.141166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.267057,ik_wrist_pelvis_body_frame,1,0,-0.166740,0.123128,-0.541092,-0.144082,-0.274396,-0.470313,-0.020559,0.106490,-0.280603,0.005828,-0.204414,-0.224251,0.005651,0.006098,0,0,0.000000,0.000000,0.000000,0.795144,-1.150000,-0.069357,0.050000,-0.447139,-1.057680,0.113309,0.132479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.300214,ik_wrist_pelvis_body_frame,1,0,-0.145327,0.132951,-0.543315,-0.104332,-0.281924,-0.476311,-0.008593,0.115323,-0.275372,0.024536,-0.208709,-0.222274,0.007090,0.006345,0,0,0.000000,0.000000,0.000000,0.794720,-1.150000,-0.068258,0.050000,-0.419509,-1.050408,0.111949,0.117961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.332454,ik_wrist_pelvis_body_frame,1,0,-0.145978,0.142091,-0.539208,-0.100139,-0.284046,-0.474544,-0.008203,0.123527,-0.269332,0.027161,-0.210422,-0.217379,0.006260,0.006303,0,0,0.000000,0.000000,0.000000,0.785638,-1.150000,-0.066851,0.050000,-0.390167,-1.041916,0.109921,0.103010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.363807,ik_wrist_pelvis_body_frame,1,0,-0.152224,0.151187,-0.532235,-0.099716,-0.283186,-0.473353,-0.011592,0.134852,-0.266808,0.028887,-0.210595,-0.214498,0.005302,0.006596,0,0,0.000000,0.000000,0.000000,0.773030,-1.150000,-0.065402,0.050000,-0.365108,-1.035082,0.107641,0.091348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.393986,ik_wrist_pelvis_body_frame,1,0,-0.166392,0.157189,-0.517903,-0.099954,-0.281321,-0.470646,-0.013437,0.149087,-0.263133,0.031275,-0.212971,-0.212614,0.005476,0.007235,0,0,0.000000,0.000000,0.000000,0.763063,-1.150000,-0.064260,0.050000,-0.345086,-1.029542,0.105299,0.082251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.428754,ik_wrist_pelvis_body_frame,1,0,-0.172970,0.164565,-0.506688,-0.096336,-0.279865,-0.467096,-0.014702,0.162401,-0.258805,0.035422,-0.219183,-0.214511,0.006359,0.008062,0,0,0.000000,0.000000,0.000000,0.754410,-1.150000,-0.063350,0.050000,-0.327277,-1.024976,0.102910,0.075156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.460899,ik_wrist_pelvis_body_frame,1,0,-0.173358,0.169681,-0.500660,-0.076296,-0.281326,-0.464729,-0.013105,0.169878,-0.254077,0.043699,-0.227808,-0.207810,0.007151,0.009121,0,0,0.000000,0.000000,0.000000,0.745159,-1.147609,-0.062585,0.050000,-0.302168,-1.021168,0.100162,0.069622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.495294,ik_wrist_pelvis_body_frame,1,0,-0.170241,0.176168,-0.496417,-0.042162,-0.282555,-0.463380,-0.008331,0.174356,-0.240746,0.057025,-0.237122,-0.201682,0.007956,0.010278,0,0,0.000000,0.000000,0.000000,0.733034,-1.143612,-0.061843,0.050000,-0.261718,-1.018288,0.096758,0.065305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.527600,ik_wrist_pelvis_body_frame,1,0,-0.167335,0.182905,-0.490834,-0.052997,-0.287794,-0.452579,-0.005588,0.182025,-0.234661,0.053429,-0.244869,-0.193471,0.008817,0.011276,0,0,0.000000,0.000000,0.000000,0.717698,-1.137943,-0.061116,0.050000,-0.230075,-1.011157,0.093723,0.061938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.563306,ik_wrist_pelvis_body_frame,1,0,-0.167081,0.193576,-0.481337,-0.047899,-0.291924,-0.444697,-0.006893,0.194516,-0.222664,0.053032,-0.252285,-0.181329,0.010032,0.012512,0,0,0.000000,0.000000,0.000000,0.699424,-1.128103,-0.060429,0.050000,-0.202621,-1.001756,0.090883,0.059311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.592416,ik_wrist_pelvis_body_frame,1,0,-0.164472,0.199390,-0.475165,-0.016453,-0.288745,-0.441413,-0.002435,0.200163,-0.217303,0.064817,-0.258635,-0.172751,0.011024,0.014302,0,0,0.000000,0.000000,0.000000,0.679425,-1.117794,-0.059843,0.050000,-0.164034,-0.994249,0.087637,0.057263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.628959,ik_wrist_pelvis_body_frame,1,0,-0.164326,0.199930,-0.471233,-0.027245,-0.285604,-0.435362,-0.001089,0.203848,-0.215979,0.059802,-0.260551,-0.163303,0.011761,0.015929,0,0,0.000000,0.000000,0.000000,0.661295,-1.108623,-0.059505,0.050000,-0.135925,-0.987337,0.084828,0.055665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.665588,ik_wrist_pelvis_body_frame,1,0,-0.171861,0.205917,-0.466239,-0.031940,-0.286806,-0.431408,-0.006592,0.207857,-0.213745,0.052581,-0.265787,-0.159313,0.011658,0.016568,0,0,0.000000,0.000000,0.000000,0.647939,-1.097210,-0.059489,0.050000,-0.117518,-0.980080,0.082407,0.054419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.706147,ik_wrist_pelvis_body_frame,1,0,-0.179535,0.212497,-0.460748,-0.036693,-0.286972,-0.426829,-0.009607,0.210019,-0.210552,0.048265,-0.269734,-0.155296,0.011588,0.017500,0,0,0.000000,0.000000,0.000000,0.639162,-1.083817,-0.059747,0.050000,-0.106744,-0.972731,0.080309,0.053447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.735802,ik_wrist_pelvis_body_frame,1,0,-0.184724,0.217676,-0.457629,-0.068908,-0.286794,-0.418260,-0.013362,0.212186,-0.210193,0.036637,-0.270544,-0.150537,0.011250,0.018801,0,0,0.000000,0.000000,0.000000,0.633607,-1.070170,-0.060179,0.050000,-0.116311,-0.963588,0.079070,0.052688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.764971,ik_wrist_pelvis_body_frame,1,0,-0.185278,0.220868,-0.456346,-0.102280,-0.288082,-0.408819,-0.014052,0.213538,-0.209373,0.020856,-0.271042,-0.144392,0.011141,0.019347,0,0,0.000000,0.000000,0.000000,0.628909,-1.058146,-0.060667,0.050000,-0.145336,-0.951108,0.078670,0.052097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.796348,ik_wrist_pelvis_body_frame,1,0,-0.185480,0.223664,-0.455469,-0.135009,-0.289265,-0.401892,-0.016624,0.216009,-0.208146,0.001557,-0.271320,-0.142892,0.011012,0.018516,0,0,0.000000,0.000000,0.000000,0.624501,-1.047550,-0.061164,0.050000,-0.189340,-0.935799,0.078917,0.051636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.830951,ik_wrist_pelvis_body_frame,1,0,-0.183978,0.227750,-0.453900,-0.141175,-0.290709,-0.396662,-0.016027,0.218118,-0.206271,0.000960,-0.272813,-0.141389,0.011051,0.018743,0,0,0.000000,0.000000,0.000000,0.618926,-1.038022,-0.061604,0.050000,-0.229989,-0.921124,0.079194,0.051276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.862078,ik_wrist_pelvis_body_frame,1,0,-0.180737,0.229697,-0.454610,-0.137668,-0.292262,-0.397161,-0.016040,0.219804,-0.206351,0.001804,-0.273925,-0.141804,0.010954,0.018595,0,0,0.000000,0.000000,0.000000,0.612072,-1.030637,-0.061975,0.050000,-0.260783,-0.909604,0.079257,0.050995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.897700,ik_wrist_pelvis_body_frame,1,0,-0.179985,0.229642,-0.454869,-0.134123,-0.292816,-0.398631,-0.016186,0.220272,-0.206699,0.001757,-0.275144,-0.143311,0.010952,0.018392,0,0,0.000000,0.000000,0.000000,0.605776,-1.025044,-0.062347,0.050000,-0.282916,-0.901184,0.079115,0.050776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.936851,ik_wrist_pelvis_body_frame,1,0,-0.180592,0.229448,-0.454499,-0.138943,-0.291600,-0.396666,-0.017072,0.220903,-0.206837,0.001755,-0.274767,-0.143773,0.010983,0.018649,0,0,0.000000,0.000000,0.000000,0.600963,-1.020505,-0.062754,0.050000,-0.302267,-0.894050,0.078973,0.050605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075420.963567,ik_wrist_pelvis_body_frame,1,0,-0.180918,0.228909,-0.454609,-0.135384,-0.290027,-0.396824,-0.017598,0.220902,-0.206810,0.003193,-0.275798,-0.143532,0.010990,0.019134,0,0,0.000000,0.000000,0.000000,0.597557,-1.017036,-0.063190,0.050000,-0.316202,-0.889213,0.078733,0.050472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.018579,ik_wrist_pelvis_body_frame,1,0,-0.180639,0.228267,-0.454248,-0.126406,-0.288106,-0.399880,-0.017810,0.221667,-0.206579,0.005227,-0.276899,-0.144280,0.011144,0.019419,0,0,0.000000,0.000000,0.000000,0.595022,-1.014403,-0.063637,0.050000,-0.322878,-0.887594,0.078303,0.050368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.047284,ik_wrist_pelvis_body_frame,1,0,-0.180923,0.228423,-0.453702,-0.106256,-0.286442,-0.405077,-0.018061,0.222300,-0.206770,0.015079,-0.277896,-0.147106,0.011199,0.019843,0,0,0.000000,0.000000,0.000000,0.593130,-1.012126,-0.064087,0.050000,-0.317249,-0.890159,0.077490,0.050287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.074364,ik_wrist_pelvis_body_frame,1,0,-0.180905,0.228029,-0.454112,-0.087861,-0.285645,-0.410131,-0.018596,0.222315,-0.207244,0.021365,-0.279059,-0.149437,0.011150,0.019779,0,0,0.000000,0.000000,0.000000,0.591822,-1.010518,-0.064532,0.050000,-0.301544,-0.895235,0.076319,0.050224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.099857,ik_wrist_pelvis_body_frame,1,0,-0.181170,0.227470,-0.454445,-0.087485,-0.285148,-0.410334,-0.019172,0.222234,-0.207728,0.022496,-0.278720,-0.150009,0.011110,0.019766,0,0,0.000000,0.000000,0.000000,0.591158,-1.009433,-0.064975,0.050000,-0.286843,-0.899598,0.075184,0.050175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.126937,ik_wrist_pelvis_body_frame,1,0,-0.178385,0.227854,-0.455075,-0.090057,-0.285120,-0.409802,-0.017533,0.222588,-0.208121,0.022401,-0.278233,-0.150145,0.011162,0.019765,0,0,0.000000,0.000000,0.000000,0.589321,-1.009127,-0.065347,0.050000,-0.276157,-0.902769,0.074206,0.050136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.164865,ik_wrist_pelvis_body_frame,1,0,-0.178194,0.227992,-0.455193,-0.096609,-0.286593,-0.407481,-0.017655,0.222724,-0.208339,0.021031,-0.278064,-0.149661,0.011133,0.019718,0,0,0.000000,0.000000,0.000000,0.587432,-1.008927,-0.065692,0.050000,-0.271089,-0.903789,0.073462,0.050106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.201440,ik_wrist_pelvis_body_frame,1,0,-0.175532,0.229786,-0.454058,-0.152991,-0.288280,-0.390656,-0.014623,0.223830,-0.207780,0.004547,-0.271387,-0.145128,0.011386,0.019792,0,0,0.000000,0.000000,0.000000,0.583922,-1.008559,-0.065960,0.050000,-0.295822,-0.894759,0.073860,0.050083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.230138,ik_wrist_pelvis_body_frame,1,0,-0.173041,0.231491,-0.453923,-0.193341,-0.293407,-0.377159,-0.012836,0.224553,-0.207612,-0.015385,-0.267960,-0.140933,0.011429,0.017877,0,0,0.000000,0.000000,0.000000,0.578968,-1.008219,-0.066161,0.050000,-0.338459,-0.877248,0.074943,0.050065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.264377,ik_wrist_pelvis_body_frame,1,0,-0.175188,0.235108,-0.452180,-0.184453,-0.305098,-0.378720,-0.013633,0.225257,-0.207089,-0.012568,-0.270699,-0.143480,0.011225,0.016197,0,0,0.000000,0.000000,0.000000,0.574500,-1.006296,-0.066366,0.050000,-0.368374,-0.861978,0.075669,0.050050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.298656,ik_wrist_pelvis_body_frame,1,0,-0.176197,0.242238,-0.450269,-0.178495,-0.321375,-0.379751,-0.013772,0.226512,-0.207580,-0.015952,-0.274182,-0.144935,0.010743,0.013868,0,0,0.000000,0.000000,0.000000,0.569366,-1.002393,-0.066521,0.050000,-0.385599,-0.847064,0.075963,0.050039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.327416,ik_wrist_pelvis_body_frame,1,0,-0.176462,0.249049,-0.449449,-0.175517,-0.332902,-0.378596,-0.013361,0.226291,-0.207439,-0.015666,-0.274862,-0.145298,0.010160,0.012505,0,0,0.000000,0.000000,0.000000,0.563308,-0.997402,-0.066607,0.050000,-0.394782,-0.832741,0.075955,0.050031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.362796,ik_wrist_pelvis_body_frame,1,0,-0.177942,0.254456,-0.448401,-0.172308,-0.339764,-0.377851,-0.013838,0.225863,-0.206856,-0.014179,-0.275326,-0.145727,0.009680,0.011816,0,0,0.000000,0.000000,0.000000,0.557432,-0.991673,-0.066663,0.050000,-0.398725,-0.820099,0.075739,0.050024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.395652,ik_wrist_pelvis_body_frame,1,0,-0.180721,0.255516,-0.447175,-0.172546,-0.341513,-0.377000,-0.014392,0.225173,-0.206422,-0.013113,-0.274647,-0.145549,0.009593,0.011677,0,0,0.000000,0.000000,0.000000,0.553566,-0.986225,-0.066766,0.050000,-0.401150,-0.809600,0.075450,0.050019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.429110,ik_wrist_pelvis_body_frame,1,0,-0.178552,0.257009,-0.447171,-0.164139,-0.344119,-0.378051,-0.012743,0.225542,-0.206564,-0.007301,-0.275302,-0.146354,0.009592,0.011729,0,0,0.000000,0.000000,0.000000,0.549269,-0.981924,-0.066831,0.050000,-0.398527,-0.801994,0.075002,0.050015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.462951,ik_wrist_pelvis_body_frame,1,0,-0.177271,0.258585,-0.447111,-0.164836,-0.343711,-0.377998,-0.012554,0.226424,-0.206938,-0.007498,-0.275021,-0.146220,0.009515,0.011747,0,0,0.000000,0.000000,0.000000,0.544653,-0.978329,-0.066864,0.050000,-0.396355,-0.796102,0.074568,0.050011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.495546,ik_wrist_pelvis_body_frame,1,0,-0.179069,0.258551,-0.446699,-0.169798,-0.341139,-0.376168,-0.014041,0.226580,-0.206906,-0.007433,-0.273523,-0.145427,0.009458,0.012106,0,0,0.000000,0.000000,0.000000,0.541659,-0.975127,-0.066938,0.050000,-0.397181,-0.791182,0.074250,0.050009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.528796,ik_wrist_pelvis_body_frame,1,0,-0.180105,0.258425,-0.446360,-0.171284,-0.340096,-0.375472,-0.014792,0.226712,-0.206829,-0.007466,-0.273205,-0.144860,0.009455,0.012281,0,0,0.000000,0.000000,0.000000,0.539974,-0.972393,-0.067043,0.050000,-0.398924,-0.787225,0.073989,0.050007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075421.566828,ik_wrist_pelvis_body_frame,1,0,-0.180493,0.257801,-0.446163,-0.170520,-0.336531,-0.376274,-0.015013,0.226901,-0.206805,-0.007172,-0.273565,-0.144274,0.009526,0.012770,0,0,0.000000,0.000000,0.000000,0.539124,-0.970286,-0.067166,0.050000,-0.400689,-0.785155,0.073763,0.050005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
