time_sec,source,valid,manual_enabled,is_calibrated,left_upper_local_x,left_upper_local_y,left_upper_local_z,right_upper_local_x,right_upper_local_y,right_upper_local_z,left_elevation,right_elevation,left_forward,right_forward,left_yaw_approx,right_yaw_approx,left_elbow_flex,right_elbow_flex,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778067105.918702,mediapipe_3d_body_retarget,1,0,1,-0.745343,-0.325653,-0.581734,0.236289,-0.959929,-0.150677,-0.331702,-1.286749,-0.620859,-0.151253,-0.687692,-0.680837,1.931876,0.423978,0.000000,0.000000,0.000000,-0.242026,-0.179277,0.000000,1.954616,-0.031282,-0.200000,0.000000,0.497754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067105.953956,mediapipe_3d_body_retarget,1,0,1,-0.755501,-0.330839,-0.565476,0.237378,-0.961223,-0.140364,-0.337193,-1.291403,-0.601010,-0.140829,-0.660495,-0.650628,1.955810,0.409667,0.000000,0.000000,0.000000,-0.237348,-0.178557,0.000000,1.964855,-0.029046,-0.200000,0.000000,0.490137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067105.987027,mediapipe_3d_body_retarget,1,0,1,-0.769071,-0.306181,-0.561055,0.241498,-0.961351,-0.132226,-0.311179,-1.291866,-0.595659,-0.132614,-0.643328,-0.625560,1.940764,0.410070,0.000000,0.000000,0.000000,-0.233017,-0.171738,0.000000,1.970037,-0.026354,-0.200000,0.000000,0.484124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.021622,mediapipe_3d_body_retarget,1,0,1,-0.777010,-0.296800,-0.555126,0.241521,-0.962286,-0.125190,-0.301340,-1.295285,-0.588514,-0.125519,-0.638509,-0.608887,1.931394,0.415849,0.000000,0.000000,0.000000,-0.228766,-0.163921,0.000000,1.972308,-0.023420,-0.200000,0.000000,0.480469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.052103,mediapipe_3d_body_retarget,1,0,1,-0.791771,-0.285193,-0.540151,0.237811,-0.967937,-0.080891,-0.289207,-1.316885,-0.570617,-0.080980,-0.584841,-0.483897,1.965439,0.404987,0.000000,0.000000,0.000000,-0.223397,-0.154755,0.000000,1.980934,-0.016173,-0.200000,0.000000,0.475372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.082106,mediapipe_3d_body_retarget,1,0,1,-0.780992,-0.277789,-0.559361,0.238576,-0.967586,-0.082822,-0.281492,-1.315489,-0.593614,-0.082917,-0.590979,-0.491080,1.967291,0.423038,0.000000,0.000000,0.000000,-0.221631,-0.145571,0.000000,1.988206,-0.010589,-0.200000,0.000000,0.474905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.119180,mediapipe_3d_body_retarget,1,0,1,-0.769971,-0.260350,-0.582548,0.242228,-0.965236,-0.098211,-0.263384,-1.306344,-0.621860,-0.098370,-0.602902,-0.538918,1.954299,0.467008,0.000000,0.000000,0.000000,-0.223325,-0.133878,0.000000,1.991424,-0.007821,-0.200000,0.000000,0.483326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.152064,mediapipe_3d_body_retarget,1,0,1,-0.760224,-0.252467,-0.598598,0.247838,-0.956876,-0.151542,-0.255229,-1.276050,-0.641750,-0.152128,-0.630808,-0.670850,1.932265,0.473511,0.000000,0.000000,0.000000,-0.226869,-0.122567,0.000000,1.989592,-0.011520,-0.200000,0.000000,0.491363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.186164,mediapipe_3d_body_retarget,1,0,1,-0.745526,-0.245518,-0.619606,0.244989,-0.949186,-0.197551,-0.248054,-1.250639,-0.668241,-0.198859,-0.665572,-0.773021,1.904627,0.462601,0.000000,0.000000,0.000000,-0.232618,-0.111795,0.000000,1.982599,-0.019620,-0.200000,0.000000,0.495610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.221274,mediapipe_3d_body_retarget,1,0,1,-0.726831,-0.229311,-0.647405,0.244770,-0.943610,-0.222907,-0.231369,-1.233371,-0.704175,-0.224795,-0.687292,-0.820491,1.885371,0.449669,0.000000,0.000000,0.000000,-0.241169,-0.099174,0.000000,1.973154,-0.028953,-0.200000,0.000000,0.496422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.254614,mediapipe_3d_body_retarget,1,0,1,-0.707720,-0.215119,-0.672946,0.242945,-0.943912,-0.223626,-0.216814,-1.234283,-0.738184,-0.225533,-0.714490,-0.823661,1.859367,0.444598,0.000000,0.000000,0.000000,-0.251752,-0.085583,0.000000,1.960396,-0.036501,-0.200000,0.000000,0.496057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.286817,mediapipe_3d_body_retarget,1,0,1,-0.679252,-0.204715,-0.704775,0.244122,-0.938564,-0.243931,-0.206172,-1.218445,-0.782106,-0.246417,-0.759387,-0.858833,1.815511,0.455871,0.000000,0.000000,0.000000,-0.265049,-0.072157,0.000000,1.941419,-0.044836,-0.200000,0.000000,0.498020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.319887,mediapipe_3d_body_retarget,1,0,1,-0.677365,-0.188928,-0.710974,0.241919,-0.938684,-0.245658,-0.190070,-1.218793,-0.790882,-0.248198,-0.750670,-0.864067,1.818556,0.451234,0.000000,0.000000,0.000000,-0.276652,-0.057551,0.000000,1.926847,-0.051700,-0.200000,0.000000,0.498663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.353128,mediapipe_3d_body_retarget,1,0,1,-0.661861,-0.169510,-0.730210,0.235779,-0.935877,-0.261808,-0.170332,-1.210739,-0.818629,-0.264895,-0.782583,-0.897599,1.770553,0.471663,0.000000,0.000000,0.000000,-0.288987,-0.041130,0.000000,1.905588,-0.059028,-0.200000,0.000000,0.503263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.383344,mediapipe_3d_body_retarget,1,0,1,-0.691160,-0.162906,-0.704102,0.229319,-0.937703,-0.261010,-0.163635,-1.215958,-0.781157,-0.264068,-0.733687,-0.904021,1.810617,0.474845,0.000000,0.000000,0.000000,-0.294733,-0.026385,0.000000,1.896594,-0.064799,-0.200000,0.000000,0.507579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.949826,mediapipe_3d_body_retarget,1,0,1,-0.840750,-0.054931,-0.538630,0.283494,-0.953884,-0.098668,-0.054959,-1.265921,-0.568810,-0.098829,-0.525453,-0.486840,1.900163,0.441581,0.000000,0.000000,0.000000,-0.275971,0.011493,0.000000,1.907308,-0.051240,-0.200000,0.000000,0.504380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067106.981295,mediapipe_3d_body_retarget,1,0,1,-0.840390,-0.052497,-0.539434,0.285386,-0.952638,-0.105055,-0.052521,-1.261794,-0.569765,-0.105249,-0.541645,-0.501656,1.869514,0.439463,0.000000,0.000000,0.000000,-0.261067,0.042380,0.000000,1.909749,-0.041099,-0.200000,0.000000,0.501396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.020844,mediapipe_3d_body_retarget,1,0,1,-0.847506,-0.056729,-0.527745,0.281872,-0.953453,-0.107120,-0.056760,-1.264488,-0.555944,-0.107326,-0.536413,-0.511044,1.852599,0.430398,0.000000,0.000000,0.000000,-0.247624,0.066073,0.000000,1.908319,-0.033214,-0.200000,0.000000,0.497197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.051292,mediapipe_3d_body_retarget,1,0,1,-0.847000,-0.057839,-0.528436,0.302704,-0.948173,-0.096633,-0.057871,-1.247436,-0.556758,-0.096784,-0.555422,-0.475549,1.812981,0.423036,0.000000,0.000000,0.000000,-0.236958,0.084760,0.000000,1.899251,-0.025747,-0.200000,0.000000,0.492365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.082254,mediapipe_3d_body_retarget,1,0,1,-0.851085,-0.074190,-0.519760,0.321373,-0.944084,-0.073654,-0.074258,-1.234805,-0.546570,-0.073720,-0.603679,-0.413210,1.740593,0.411234,0.000000,0.000000,0.000000,-0.227305,0.095777,0.000000,1.877520,-0.017236,-0.200000,0.000000,0.486139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.115136,mediapipe_3d_body_retarget,1,0,1,-0.866714,-0.103045,-0.488045,0.348832,-0.936387,-0.038667,-0.103228,-1.212192,-0.509848,-0.038676,-0.599188,-0.329762,1.753318,0.415264,0.000000,0.000000,0.000000,-0.215544,0.097638,0.000000,1.862679,-0.006573,-0.200000,0.000000,0.481964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.152306,mediapipe_3d_body_retarget,1,0,1,-0.860308,-0.162115,-0.483310,0.353601,-0.935029,-0.026215,-0.162833,-1.208341,-0.504431,-0.026218,-0.687260,-0.301714,1.641237,0.434600,0.000000,0.000000,0.000000,-0.205538,0.084821,0.000000,1.828391,0.003328,-0.200000,0.000000,0.482491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.190024,mediapipe_3d_body_retarget,1,0,1,-0.853954,-0.199063,-0.480767,0.351687,-0.936083,-0.008010,-0.200402,-1.211326,-0.501529,-0.008010,-0.714222,-0.252338,1.603674,0.440068,0.000000,0.000000,0.000000,-0.197215,0.065552,0.000000,1.793448,0.013252,-0.200000,0.000000,0.484006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.220660,mediapipe_3d_body_retarget,1,0,1,-0.844093,-0.258994,-0.469498,0.347454,-0.937694,-0.002281,-0.261981,-1.215934,-0.488722,-0.002281,-0.704329,-0.238455,1.654558,0.437124,0.000000,0.000000,0.000000,-0.189147,0.035357,0.000000,1.775670,0.021821,-0.200000,0.000000,0.484630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.251662,mediapipe_3d_body_retarget,1,0,1,-0.824146,-0.318815,-0.468124,0.349716,-0.936850,-0.003415,-0.324479,-1.213511,-0.487166,-0.003415,-0.713091,-0.241090,1.649892,0.438015,0.000000,0.000000,0.000000,-0.182522,-0.003799,0.000000,1.760514,0.028552,-0.200000,0.000000,0.485307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.283015,mediapipe_3d_body_retarget,1,0,1,-0.821499,-0.335455,-0.461096,0.351090,-0.936320,-0.006325,-0.342088,-1.212000,-0.479230,-0.006325,-0.707903,-0.244207,1.696788,0.436755,0.000000,0.000000,0.000000,-0.176349,-0.039349,0.000000,1.757769,0.033616,-0.200000,0.000000,0.485596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.314808,mediapipe_3d_body_retarget,1,0,1,-0.810508,-0.353977,-0.466667,0.358895,-0.933312,-0.011076,-0.361820,-1.203530,-0.485518,-0.011076,-0.718063,-0.255698,1.673022,0.435393,0.000000,0.000000,0.000000,-0.172102,-0.071479,0.000000,1.750819,0.037145,-0.200000,0.000000,0.485556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.350128,mediapipe_3d_body_retarget,1,0,1,-0.818350,-0.341449,-0.462294,0.355297,-0.934454,-0.023660,-0.348458,-1.206723,-0.480580,-0.023662,-0.687868,-0.287992,1.720975,0.440330,0.000000,0.000000,0.000000,-0.168162,-0.095022,0.000000,1.754850,0.038584,-0.200000,0.000000,0.486511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.380593,mediapipe_3d_body_retarget,1,0,1,-0.823542,-0.326424,-0.463924,0.349157,-0.936667,-0.027281,-0.332518,-1.212989,-0.482420,-0.027285,-0.672477,-0.298761,1.752283,0.428797,0.000000,0.000000,0.000000,-0.165211,-0.110031,0.000000,1.764337,0.039336,-0.200000,0.000000,0.484968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.416235,mediapipe_3d_body_retarget,1,0,1,-0.849241,-0.243404,-0.468556,0.352459,-0.935344,-0.030059,-0.245873,-1.209231,-0.487655,-0.030064,-0.643235,-0.300604,1.740940,0.418496,0.000000,0.000000,0.000000,-0.163427,-0.101243,0.000000,1.769658,0.039633,-0.200000,0.000000,0.481673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.452840,mediapipe_3d_body_retarget,1,0,1,-0.872128,-0.129165,-0.471920,0.331406,-0.942622,-0.040431,-0.129527,-1.230397,-0.491467,-0.040442,-0.576912,-0.324800,1.847555,0.415014,0.000000,0.000000,0.000000,-0.162419,-0.066290,0.000000,1.795237,0.038728,-0.200000,0.000000,0.478342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.480402,mediapipe_3d_body_retarget,1,0,1,-0.878242,-0.050807,-0.475509,0.335684,-0.935656,-0.108924,-0.050829,-1.210113,-0.495543,-0.109140,-0.523039,-0.466108,1.956334,0.355988,0.000000,0.000000,0.000000,-0.162061,-0.019440,0.000000,1.837457,0.030448,-0.200000,0.000000,0.463871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.516140,mediapipe_3d_body_retarget,1,0,1,-0.878436,-0.049269,-0.475314,0.324557,-0.938643,-0.116669,-0.049289,-1.218675,-0.495321,-0.116935,-0.502745,-0.486280,2.013905,0.351545,0.000000,0.000000,0.000000,-0.161750,0.018409,0.000000,1.882746,0.022966,-0.200000,0.000000,0.451406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.548428,mediapipe_3d_body_retarget,1,0,1,-0.874724,-0.055153,-0.481473,0.310282,-0.943780,-0.114036,-0.055181,-1.233885,-0.502335,-0.114284,-0.487953,-0.484781,2.029374,0.357737,0.000000,0.000000,0.000000,-0.162273,0.047275,0.000000,1.922072,0.017272,-0.200000,0.000000,0.442672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.585478,mediapipe_3d_body_retarget,1,0,1,-0.873217,-0.049172,-0.484844,0.306371,-0.945832,-0.107422,-0.049192,-1.240146,-0.506185,-0.107630,-0.472395,-0.472125,2.036074,0.372666,0.000000,0.000000,0.000000,-0.163115,0.071805,0.000000,1.954872,0.013449,-0.200000,0.000000,0.438671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.623480,mediapipe_3d_body_retarget,1,0,1,-0.874022,-0.045497,-0.483751,0.286587,-0.955195,-0.073962,-0.045513,-1.270318,-0.504936,-0.074029,-0.470126,-0.395425,2.019497,0.379746,0.000000,0.000000,0.000000,-0.163651,0.092312,0.000000,1.977797,0.014086,-0.200000,0.000000,0.436886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.651488,mediapipe_3d_body_retarget,1,0,1,-0.872393,-0.033332,-0.487667,0.264044,-0.961939,-0.070391,-0.033338,-1.294010,-0.509416,-0.070449,-0.473482,-0.397717,1.990645,0.399681,0.000000,0.000000,0.000000,-0.164572,0.111640,0.000000,1.990367,0.014990,-0.200000,0.000000,0.439445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.686177,mediapipe_3d_body_retarget,1,0,1,-0.860287,-0.016529,-0.509543,0.240735,-0.966002,-0.094267,-0.016530,-1.309293,-0.534653,-0.094407,-0.482070,-0.482868,1.958330,0.414635,0.000000,0.000000,0.000000,-0.168086,0.131135,0.000000,1.993959,0.013078,-0.200000,0.000000,0.444483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.720767,mediapipe_3d_body_retarget,1,0,1,-0.856281,-0.004941,-0.516487,0.229371,-0.965567,-0.122757,-0.004941,-1.307615,-0.542744,-0.123067,-0.476288,-0.574186,1.964482,0.404807,0.000000,0.000000,0.000000,-0.171786,0.149514,0.000000,1.998064,0.008396,-0.200000,0.000000,0.446548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.747697,mediapipe_3d_body_retarget,1,0,1,-0.856608,0.005032,-0.515944,0.222260,-0.967543,-0.120258,0.005032,-1.315318,-0.542109,-0.120550,-0.471106,-0.580514,1.974770,0.413117,0.000000,0.000000,0.000000,-0.174677,0.166610,0.000000,2.003405,0.004927,-0.200000,0.000000,0.449862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.781358,mediapipe_3d_body_retarget,1,0,1,-0.854831,0.007478,-0.518853,0.223650,-0.967455,-0.118370,0.007478,-1.314972,-0.545509,-0.118648,-0.473778,-0.575987,1.971312,0.421417,0.000000,0.000000,0.000000,-0.177364,0.180873,0.000000,2.006986,0.002361,-0.200000,0.000000,0.454173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.817227,mediapipe_3d_body_retarget,1,0,1,-0.853393,0.013788,-0.521086,0.225213,-0.967559,-0.114496,0.013788,-1.315382,-0.548123,-0.114748,-0.474429,-0.563315,1.966330,0.429149,0.000000,0.000000,0.000000,-0.179800,0.193799,0.000000,2.008855,0.000737,-0.200000,0.000000,0.459168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.849276,mediapipe_3d_body_retarget,1,0,1,-0.848664,0.022204,-0.528465,0.221356,-0.968178,-0.116760,0.022206,-1.317845,-0.556792,-0.117027,-0.481656,-0.572526,1.950761,0.437697,0.000000,0.000000,0.000000,-0.182703,0.206160,0.000000,2.007236,-0.000813,-0.200000,0.000000,0.464874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.884461,mediapipe_3d_body_retarget,1,0,1,-0.847412,0.016142,-0.530691,0.230722,-0.966465,-0.112753,0.016142,-1.311087,-0.559415,-0.112993,-0.484543,-0.547576,1.935619,0.456885,0.000000,0.000000,0.000000,-0.185314,0.214593,0.000000,2.002913,-0.001609,-0.200000,0.000000,0.473276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.915697,mediapipe_3d_body_retarget,1,0,1,-0.842531,0.004040,-0.538632,0.224098,-0.968157,-0.111592,0.004040,-1.317760,-0.568813,-0.111824,-0.492656,-0.551363,1.928412,0.471307,0.000000,0.000000,0.000000,-0.188437,0.218435,0.000000,1.998013,-0.002117,-0.200000,0.000000,0.482882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.950386,mediapipe_3d_body_retarget,1,0,1,-0.829633,-0.024033,-0.557791,0.223115,-0.967062,-0.122521,-0.024035,-1.313422,-0.591722,-0.122829,-0.522818,-0.584302,1.913013,0.479321,0.000000,0.000000,0.000000,-0.193455,0.214770,0.000000,1.991013,-0.003735,-0.200000,0.000000,0.492170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067107.981029,mediapipe_3d_body_retarget,1,0,1,-0.820625,-0.030525,-0.570652,0.224433,-0.966880,-0.121540,-0.030530,-1.312711,-0.607300,-0.121842,-0.535424,-0.578371,1.902043,0.477749,0.000000,0.000000,0.000000,-0.199183,0.210280,0.000000,1.983219,-0.004920,-0.200000,0.000000,0.499286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.015677,mediapipe_3d_body_retarget,1,0,1,-0.812560,-0.032704,-0.581959,0.227198,-0.965713,-0.125616,-0.032710,-1.308176,-0.621136,-0.125949,-0.551957,-0.584491,1.882292,0.477444,0.000000,0.000000,0.000000,-0.205287,0.206165,0.000000,1.973033,-0.006320,-0.200000,0.000000,0.504917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.048347,mediapipe_3d_body_retarget,1,0,1,-0.812309,-0.032149,-0.582340,0.229544,-0.965251,-0.124901,-0.032155,-1.306402,-0.621605,-0.125228,-0.559996,-0.578692,1.857484,0.476486,0.000000,0.000000,0.000000,-0.210222,0.203006,0.000000,1.959924,-0.007360,-0.200000,0.000000,0.509231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.081064,mediapipe_3d_body_retarget,1,0,1,-0.811202,-0.031172,-0.583934,0.234403,-0.964685,-0.120160,-0.031178,-1.304244,-0.623567,-0.120451,-0.564072,-0.560594,1.837960,0.476005,0.000000,0.000000,0.000000,-0.214386,0.200713,0.000000,1.945531,-0.007667,-0.200000,0.000000,0.512586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.117077,mediapipe_3d_body_retarget,1,0,1,-0.809804,-0.035441,-0.585629,0.234732,-0.964556,-0.120548,-0.035448,-1.303757,-0.625655,-0.120842,-0.565127,-0.559233,1.831975,0.466103,0.000000,0.000000,0.000000,-0.217947,0.197854,0.000000,1.932820,-0.007956,-0.200000,0.000000,0.513289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.149664,mediapipe_3d_body_retarget,1,0,1,-0.803186,-0.040501,-0.594350,0.234495,-0.964173,-0.124023,-0.040512,-1.302309,-0.636457,-0.124344,-0.579367,-0.568231,1.813108,0.459628,0.000000,0.000000,0.000000,-0.221984,0.194351,0.000000,1.918877,-0.008572,-0.200000,0.000000,0.512557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.182922,mediapipe_3d_body_retarget,1,0,1,-0.784404,-0.092480,-0.613317,0.236542,-0.961022,-0.143127,-0.092612,-1.290674,-0.660253,-0.143620,-0.619876,-0.616960,1.816354,0.465030,0.000000,0.000000,0.000000,-0.227831,0.179045,0.000000,1.908373,-0.011185,-0.200000,0.000000,0.513052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.215025,mediapipe_3d_body_retarget,1,0,1,-0.775666,-0.116100,-0.620374,0.242930,-0.953172,-0.180135,-0.116362,-1.263556,-0.669219,-0.181124,-0.636109,-0.699641,1.815663,0.473861,0.000000,0.000000,0.000000,-0.233495,0.161100,0.000000,1.899831,-0.017401,-0.200000,0.000000,0.515213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.248141,mediapipe_3d_body_retarget,1,0,1,-0.765382,-0.128271,-0.630664,0.244332,-0.951315,-0.187890,-0.128626,-1.257473,-0.682408,-0.189013,-0.657086,-0.717647,1.799767,0.475926,0.000000,0.000000,0.000000,-0.239477,0.143801,0.000000,1.889818,-0.023242,-0.200000,0.000000,0.517356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.283423,mediapipe_3d_body_retarget,1,0,1,-0.781307,-0.134954,-0.609382,0.247201,-0.950418,-0.188674,-0.135367,-1.254577,-0.655281,-0.189812,-0.610403,-0.717533,1.831637,0.470231,0.000000,0.000000,0.000000,-0.241278,0.128344,0.000000,1.888182,-0.028002,-0.200000,0.000000,0.517931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.319178,mediapipe_3d_body_retarget,1,0,1,-0.782098,-0.139660,-0.607303,0.248932,-0.950370,-0.186627,-0.140118,-1.254423,-0.652662,-0.187728,-0.611400,-0.711948,1.827537,0.464642,0.000000,0.000000,0.000000,-0.242431,0.114838,0.000000,1.886053,-0.031581,-0.200000,0.000000,0.517273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.358234,mediapipe_3d_body_retarget,1,0,1,-0.777938,-0.157673,-0.608236,0.251394,-0.949912,-0.185656,-0.158333,-1.252954,-0.653837,-0.186739,-0.615613,-0.707527,1.841488,0.457405,0.000000,0.000000,0.000000,-0.243483,0.099661,0.000000,1.887140,-0.034336,-0.200000,0.000000,0.515299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.390828,mediapipe_3d_body_retarget,1,0,1,-0.746889,-0.225068,-0.625700,0.253723,-0.948965,-0.187323,-0.227013,-1.249938,-0.676029,-0.188436,-0.668179,-0.707937,1.866500,0.460640,0.000000,0.000000,0.000000,-0.246766,0.071037,0.000000,1.893012,-0.036726,-0.200000,0.000000,0.514368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.421716,mediapipe_3d_body_retarget,1,0,1,-0.732063,-0.261075,-0.629225,0.249361,-0.950303,-0.186398,-0.264136,-1.254206,-0.680556,-0.187494,-0.687592,-0.714911,1.889099,0.463800,0.000000,0.000000,0.000000,-0.249890,0.039228,0.000000,1.902229,-0.038535,-0.200000,0.000000,0.514254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.461881,mediapipe_3d_body_retarget,1,0,1,-0.722474,-0.271049,-0.636053,0.245912,-0.950726,-0.188803,-0.274482,-1.255571,-0.689373,-0.189943,-0.706916,-0.726504,1.886522,0.459995,0.000000,0.000000,0.000000,-0.253359,0.011297,0.000000,1.909088,-0.040251,-0.200000,0.000000,0.513402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.489593,mediapipe_3d_body_retarget,1,0,1,-0.732674,-0.257637,-0.629930,0.244426,-0.951806,-0.185261,-0.260575,-1.259071,-0.681463,-0.186338,-0.688785,-0.723538,1.887037,0.463278,0.000000,0.000000,0.000000,-0.255264,-0.007709,0.000000,1.914678,-0.041227,-0.200000,0.000000,0.513378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.518651,mediapipe_3d_body_retarget,1,0,1,-0.734439,-0.254242,-0.629254,0.241127,-0.955586,-0.169448,-0.257064,-1.271643,-0.680593,-0.170269,-0.680222,-0.693312,1.891522,0.456910,0.000000,0.000000,0.000000,-0.256692,-0.022072,0.000000,1.920047,-0.040241,-0.200000,0.000000,0.512084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.548373,mediapipe_3d_body_retarget,1,0,1,-0.737119,-0.255436,-0.625627,0.238505,-0.958926,-0.153547,-0.258299,-1.283190,-0.675934,-0.154157,-0.672348,-0.660319,1.897888,0.457825,0.000000,0.000000,0.000000,-0.257323,-0.033858,0.000000,1.925615,-0.037679,-0.200000,0.000000,0.511232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.580078,mediapipe_3d_body_retarget,1,0,1,-0.736910,-0.260144,-0.623930,0.234943,-0.959699,-0.154208,-0.263171,-1.285928,-0.673761,-0.154825,-0.670481,-0.667748,1.903473,0.458594,0.000000,0.000000,0.000000,-0.257588,-0.044456,0.000000,1.931187,-0.035704,-0.200000,0.000000,0.510705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.621267,mediapipe_3d_body_retarget,1,0,1,-0.738922,-0.261312,-0.621055,0.233431,-0.960813,-0.149492,-0.264381,-1.289922,-0.670088,-0.150055,-0.662045,-0.659214,1.911082,0.460230,0.000000,0.000000,0.000000,-0.257396,-0.053226,0.000000,1.937166,-0.033598,-0.200000,0.000000,0.510610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.648597,mediapipe_3d_body_retarget,1,0,1,-0.738810,-0.262722,-0.620594,0.230403,-0.961426,-0.150248,-0.265842,-1.292140,-0.669500,-0.150819,-0.664035,-0.665562,1.911078,0.460390,0.000000,0.000000,0.000000,-0.257178,-0.060591,0.000000,1.941948,-0.031998,-0.200000,0.000000,0.510566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.682908,mediapipe_3d_body_retarget,1,0,1,-0.740561,-0.265223,-0.617436,0.229623,-0.962646,-0.143475,-0.268435,-1.296612,-0.665478,-0.143972,-0.662096,-0.651752,1.914149,0.465492,0.000000,0.000000,0.000000,-0.256561,-0.067107,0.000000,1.946388,-0.029965,-0.200000,0.000000,0.511551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778067108.719062,mediapipe_3d_body_retarget,1,0,1,-0.742048,-0.262422,-0.616846,0.232380,-0.961979,-0.143513,-0.265531,-1.294158,-0.664730,-0.144010,-0.659646,-0.649803,1.913743,0.467759,0.000000,0.000000,0.000000,-0.255985,-0.071622,0.000000,1.949859,-0.028343,-0.200000,0.000000,0.512793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
