time_sec,source,valid,manual_enabled,left_target_wrist_x,left_target_wrist_y,left_target_wrist_z,right_target_wrist_x,right_target_wrist_y,right_target_wrist_z,left_target_elbow_x,left_target_elbow_y,left_target_elbow_z,right_target_elbow_x,right_target_elbow_y,right_target_elbow_z,left_ik_loss,right_ik_loss,left_workspace_projected,right_workspace_projected,torso_joint,neck_joint,head_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
1778075247.207216,ik_wrist_pelvis_body_frame,1,0,0.077466,0.460196,0.073749,-0.288656,-0.428824,0.092783,0.114306,0.218714,-0.121921,-0.080890,-0.248730,-0.082106,0.001557,0.001393,0,0,0.000000,0.000000,0.000000,-0.274428,-0.461385,-0.174000,1.251819,-0.480098,-0.284470,0.216151,0.964045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.235579,ik_wrist_pelvis_body_frame,1,0,-0.108824,0.394698,0.049892,-0.270731,-0.434053,0.083511,0.059261,0.198641,-0.142557,-0.056522,-0.248215,-0.087089,0.007618,0.002148,0,0,0.000000,0.000000,0.000000,-0.223900,-0.478700,-0.224313,1.292151,-0.467054,-0.294454,0.221584,0.975146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.272709,ik_wrist_pelvis_body_frame,1,0,-0.253827,0.346971,0.025393,-0.261023,-0.445639,0.075156,-0.008147,0.189786,-0.165068,-0.046966,-0.243551,-0.088297,0.005486,0.002274,0,0,0.000000,0.000000,0.000000,-0.127442,-0.509462,-0.297611,1.341729,-0.449684,-0.306178,0.228091,0.984472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.306267,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.295331,0.008237,-0.259217,-0.454268,0.051648,-0.055312,0.173043,-0.171521,-0.041604,-0.237481,-0.095604,0.003804,0.002409,1,0,0.000000,0.000000,0.000000,-0.021530,-0.544763,-0.366210,1.391678,-0.432359,-0.323773,0.236786,0.989482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.337563,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.284625,-0.009356,-0.264392,-0.451771,0.033989,-0.068607,0.171482,-0.176400,-0.027345,-0.227663,-0.096338,0.002879,0.003513,1,0,0.000000,0.000000,0.000000,0.068678,-0.583308,-0.417559,1.435146,-0.417843,-0.344082,0.249255,0.993188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.369093,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.282039,-0.033423,-0.245105,-0.459897,0.027886,-0.074628,0.168298,-0.177983,-0.008639,-0.227393,-0.094657,0.002736,0.004203,1,0,0.000000,0.000000,0.000000,0.142729,-0.625829,-0.454586,1.468882,-0.396415,-0.362625,0.261374,0.997310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.405330,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.289727,-0.032259,-0.247187,-0.461870,0.012434,-0.083068,0.174673,-0.179322,-0.007454,-0.227025,-0.097031,0.002241,0.004179,1,0,0.000000,0.000000,0.000000,0.202418,-0.660482,-0.476805,1.494455,-0.377301,-0.382296,0.276413,1.000067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.436499,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.298039,-0.030319,-0.253544,-0.462992,-0.012471,-0.084682,0.181524,-0.177876,-0.011735,-0.224331,-0.104866,0.001996,0.003916,1,0,0.000000,0.000000,0.000000,0.250382,-0.686450,-0.487847,1.511538,-0.362612,-0.405798,0.293922,0.999403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.473353,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.296143,-0.044150,-0.264122,-0.459271,-0.036883,-0.091056,0.178755,-0.176105,-0.010029,-0.221344,-0.105174,0.002152,0.004451,1,0,0.000000,0.000000,0.000000,0.291514,-0.711228,-0.493202,1.520854,-0.353088,-0.431374,0.314015,0.995564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.509895,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.274700,-0.044652,-0.246025,-0.473914,-0.036582,-0.115699,0.167510,-0.173313,-0.007589,-0.225459,-0.105141,0.002778,0.003933,1,0,0.000000,0.000000,0.000000,0.333818,-0.732768,-0.495056,1.532425,-0.337478,-0.450182,0.329888,0.989863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.545883,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.282910,-0.037085,-0.227270,-0.480484,-0.041087,-0.118989,0.172045,-0.171505,0.000211,-0.229536,-0.109716,0.002410,0.003655,1,0,0.000000,0.000000,0.000000,0.369170,-0.747483,-0.489103,1.541721,-0.317232,-0.465726,0.342723,0.983570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.576663,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.292748,-0.027872,-0.256685,-0.469256,-0.051159,-0.118282,0.172117,-0.160809,-0.025888,-0.230957,-0.119445,0.002434,0.002738,1,0,0.000000,0.000000,0.000000,0.398304,-0.754596,-0.476964,1.546740,-0.312049,-0.480609,0.358532,0.977387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.613128,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.288503,-0.028542,-0.254197,-0.463237,-0.068933,-0.122863,0.170483,-0.160484,-0.023027,-0.230855,-0.130944,0.002443,0.002607,1,0,0.000000,0.000000,0.000000,0.425671,-0.760101,-0.463021,1.549598,-0.308059,-0.498695,0.372791,0.970951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.640265,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.289565,-0.028899,-0.208280,-0.475601,-0.071014,-0.122920,0.174558,-0.163547,0.006663,-0.236414,-0.134703,0.002162,0.003113,1,0,0.000000,0.000000,0.000000,0.449681,-0.764739,-0.447576,1.550594,-0.287054,-0.515265,0.379825,0.967076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.665765,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.281546,-0.035976,-0.206767,-0.467608,-0.082460,-0.126683,0.170958,-0.163014,0.012536,-0.234589,-0.142022,0.002477,0.003320,1,0,0.000000,0.000000,0.000000,0.473063,-0.771726,-0.433042,1.551658,-0.268214,-0.534573,0.388318,0.967947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.700513,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.280361,-0.034265,-0.195293,-0.468898,-0.080579,-0.129818,0.170641,-0.161070,0.020534,-0.236290,-0.142508,0.002518,0.003424,1,0,0.000000,0.000000,0.000000,0.494340,-0.777392,-0.417976,1.553466,-0.247331,-0.551322,0.396157,0.973823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.742059,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.278140,-0.031103,-0.147597,-0.481062,-0.073041,-0.130998,0.172114,-0.160722,0.046003,-0.242784,-0.142470,0.002443,0.003704,1,0,0.000000,0.000000,0.000000,0.513737,-0.781321,-0.402890,1.556338,-0.211076,-0.563808,0.398606,0.983028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.774232,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.267433,-0.031269,-0.150991,-0.478160,-0.073406,-0.136348,0.172207,-0.160064,0.047061,-0.240307,-0.141877,0.002731,0.003659,1,0,0.000000,0.000000,0.000000,0.533629,-0.785365,-0.389680,1.561873,-0.180649,-0.575442,0.404728,0.995622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.804080,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.261724,-0.031065,-0.138533,-0.480521,-0.079509,-0.126046,0.177683,-0.163370,0.056023,-0.236618,-0.142318,0.002562,0.003833,1,0,0.000000,0.000000,0.000000,0.550772,-0.790392,-0.378518,1.569775,-0.149833,-0.587874,0.411992,1.008239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.835205,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.250600,-0.028853,-0.147378,-0.473548,-0.080820,-0.129052,0.180684,-0.163693,0.053144,-0.234092,-0.145976,0.002786,0.003805,1,0,0.000000,0.000000,0.000000,0.567334,-0.795033,-0.370549,1.581370,-0.126552,-0.600115,0.422890,1.023284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.867615,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.257351,-0.028348,-0.132338,-0.463781,-0.082112,-0.125321,0.186800,-0.167430,0.069817,-0.234515,-0.149844,0.002457,0.004649,1,0,0.000000,0.000000,0.000000,0.578447,-0.799306,-0.362727,1.591206,-0.100267,-0.613381,0.434202,1.042337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.902901,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.249387,-0.027807,-0.193511,-0.435022,-0.097255,-0.121043,0.190055,-0.169060,0.039553,-0.225943,-0.161300,0.002608,0.004480,1,0,0.000000,0.000000,0.000000,0.588149,-0.803471,-0.358157,1.602010,-0.099878,-0.633242,0.457454,1.067162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.940405,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.251562,-0.015132,-0.153351,-0.442784,-0.089012,-0.125285,0.194027,-0.167081,0.060361,-0.227049,-0.164853,0.002312,0.004404,1,0,0.000000,0.000000,0.000000,0.595159,-0.801981,-0.353967,1.613307,-0.083239,-0.649946,0.472242,1.094099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075247.969772,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.240634,0.000258,-0.158687,-0.434764,-0.087892,-0.121839,0.191557,-0.165183,0.063078,-0.223450,-0.164126,0.002107,0.004616,1,0,0.000000,0.000000,0.000000,0.602792,-0.795863,-0.352175,1.628483,-0.068437,-0.665977,0.488129,1.124301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.006236,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.237731,0.010622,-0.191636,-0.415610,-0.095062,-0.118649,0.191133,-0.166381,0.049311,-0.214964,-0.168996,0.001810,0.004640,1,0,0.000000,0.000000,0.000000,0.608896,-0.788022,-0.351358,1.644801,-0.066800,-0.684749,0.510138,1.157092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.039226,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.212833,0.023960,-0.212463,-0.397172,-0.107456,-0.123632,0.181422,-0.168402,0.039863,-0.203680,-0.179005,0.001744,0.004524,1,0,0.000000,0.000000,0.000000,0.620364,-0.778873,-0.354533,1.668243,-0.072656,-0.708311,0.534658,1.190136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.068508,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.207347,0.035489,-0.228137,-0.382285,-0.123038,-0.119165,0.185101,-0.164249,0.024768,-0.199625,-0.194651,0.001701,0.003831,1,0,0.000000,0.000000,0.000000,0.630076,-0.768185,-0.358044,1.693197,-0.083542,-0.736301,0.558810,1.220753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.103531,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.189119,0.039047,-0.203510,-0.382800,-0.125466,-0.128599,0.172999,-0.166784,0.036181,-0.191689,-0.204119,0.001615,0.003844,1,0,0.000000,0.000000,0.000000,0.643689,-0.759893,-0.363846,1.720420,-0.082782,-0.765076,0.573753,1.250745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.137668,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.169388,0.036098,-0.217819,-0.355312,-0.141858,-0.142495,0.153229,-0.170714,0.039692,-0.175350,-0.212135,0.001692,0.004617,1,0,0.000000,0.000000,0.000000,0.663385,-0.757227,-0.370809,1.749652,-0.087051,-0.801364,0.590994,1.283636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.172419,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.172586,0.029210,-0.300000,-0.256703,-0.165040,-0.155907,0.147296,-0.163961,-0.023602,-0.136727,-0.211484,0.002016,0.005547,1,1,0.000000,0.000000,0.000000,0.681886,-0.758674,-0.373103,1.773716,-0.135126,-0.849431,0.627897,1.326460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.200638,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.164200,0.046799,-0.300000,-0.226592,-0.161481,-0.167202,0.148713,-0.148125,-0.057236,-0.122785,-0.213539,0.002241,0.004695,1,1,0.000000,0.000000,0.000000,0.702201,-0.751510,-0.371876,1.796309,-0.187164,-0.894556,0.656726,1.373542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.242449,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.157175,0.061705,-0.300000,-0.235923,-0.150648,-0.183580,0.143493,-0.131554,-0.047499,-0.126975,-0.220752,0.002684,0.003653,1,1,0.000000,0.000000,0.000000,0.725196,-0.736299,-0.367327,1.815621,-0.228528,-0.930570,0.670640,1.417927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.273904,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.148916,0.068957,-0.300000,-0.225520,-0.142946,-0.198158,0.138489,-0.116051,-0.045770,-0.121712,-0.219029,0.003360,0.003691,1,1,0.000000,0.000000,0.000000,0.750955,-0.717184,-0.360620,1.830832,-0.265964,-0.961535,0.676907,1.461253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.308389,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.149914,0.072737,-0.289122,-0.264931,-0.134331,-0.204318,0.142111,-0.107058,-0.032680,-0.126950,-0.223217,0.003625,0.002983,1,0,0.000000,0.000000,0.000000,0.774676,-0.697781,-0.350875,1.840541,-0.285655,-0.983113,0.667604,1.494338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.340947,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.150396,0.078335,-0.276606,-0.260243,-0.130973,-0.207397,0.142025,-0.102636,-0.018287,-0.127225,-0.220769,0.003570,0.003266,1,0,0.000000,0.000000,0.000000,0.796326,-0.678847,-0.338942,1.846155,-0.299296,-1.003122,0.654822,1.525241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.374577,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.155751,0.082075,-0.217360,-0.274953,-0.124569,-0.210077,0.143014,-0.098416,0.003139,-0.127886,-0.216133,0.003595,0.004386,1,0,0.000000,0.000000,0.000000,0.814672,-0.661300,-0.324506,1.847517,-0.289575,-1.025781,0.629353,1.561546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.408036,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.151188,0.084433,-0.183847,-0.287959,-0.123238,-0.204008,0.144306,-0.103793,0.028703,-0.133189,-0.213765,0.002997,0.004923,1,0,0.000000,0.000000,0.000000,0.831817,-0.646989,-0.311133,1.848363,-0.264660,-1.049974,0.598732,1.600106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.439404,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.151430,0.087989,-0.177742,-0.296205,-0.122300,-0.201487,0.143533,-0.104032,0.038549,-0.139084,-0.212303,0.002776,0.004875,1,0,0.000000,0.000000,0.000000,0.846812,-0.634823,-0.298183,1.848873,-0.238020,-1.070996,0.572154,1.635242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.470843,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.156037,0.085752,-0.205143,-0.289009,-0.124480,-0.202046,0.144322,-0.106753,0.034997,-0.138913,-0.213069,0.002687,0.004865,1,0,0.000000,0.000000,0.000000,0.858741,-0.626622,-0.284996,1.847906,-0.224814,-1.088073,0.559377,1.663140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.505575,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.159646,0.078734,-0.213569,-0.291762,-0.127192,-0.200324,0.142073,-0.111249,0.033244,-0.140271,-0.212994,0.002733,0.004775,1,0,0.000000,0.000000,0.000000,0.868475,-0.624165,-0.272044,1.845908,-0.216596,-1.100026,0.552653,1.681630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.535814,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.180847,0.077718,-0.253699,-0.285281,-0.132815,-0.199718,0.147812,-0.112695,0.013732,-0.140496,-0.214343,0.002566,0.004480,1,0,0.000000,0.000000,0.000000,0.871267,-0.623785,-0.255019,1.839136,-0.223968,-1.105369,0.556909,1.687451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.572575,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.190714,0.088168,-0.300000,-0.280995,-0.145896,-0.176101,0.157946,-0.121274,-0.027935,-0.140480,-0.215425,0.001604,0.004130,1,1,0.000000,0.000000,0.000000,0.868562,-0.621502,-0.238197,1.830895,-0.248421,-1.102103,0.568237,1.674478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.609849,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.203590,0.085260,-0.300000,-0.283167,-0.145586,-0.172344,0.160287,-0.119594,-0.054139,-0.147091,-0.204445,0.001688,0.003525,1,1,0.000000,0.000000,0.000000,0.862316,-0.619956,-0.222378,1.819393,-0.274720,-1.090243,0.574734,1.651781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.638969,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.237226,0.072439,-0.300000,-0.315079,-0.136399,-0.166384,0.175420,-0.118875,-0.047131,-0.165192,-0.199726,0.001950,0.003338,1,1,0.000000,0.000000,0.000000,0.847085,-0.621966,-0.204435,1.798069,-0.293181,-1.067508,0.572296,1.619374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.670562,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.264347,0.059458,-0.300000,-0.330503,-0.122254,-0.152709,0.182143,-0.122573,-0.031490,-0.176352,-0.188230,0.001935,0.003556,1,1,0.000000,0.000000,0.000000,0.826203,-0.626963,-0.186940,1.768260,-0.306699,-1.037239,0.566545,1.583867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.702792,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.269305,0.039706,-0.222290,-0.400880,-0.108181,-0.142175,0.185544,-0.130621,0.024884,-0.205327,-0.182888,0.002008,0.004725,1,0,0.000000,0.000000,0.000000,0.806110,-0.637210,-0.174815,1.737099,-0.281993,-1.001582,0.544051,1.543064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.737651,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.272622,0.011895,-0.179639,-0.425240,-0.101982,-0.126752,0.185990,-0.147181,0.050485,-0.217572,-0.172376,0.002137,0.004905,1,0,0.000000,0.000000,0.000000,0.786620,-0.657218,-0.168452,1.707341,-0.242483,-0.965515,0.521338,1.502157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.766886,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.282231,0.008627,-0.164271,-0.437824,-0.095825,-0.115891,0.193237,-0.153417,0.051475,-0.224392,-0.171679,0.001958,0.004153,1,0,0.000000,0.000000,0.000000,0.765677,-0.675025,-0.165808,1.681191,-0.203009,-0.930410,0.504615,1.463483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.802214,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.288569,0.002751,-0.173937,-0.434951,-0.096248,-0.111165,0.191698,-0.157808,0.048227,-0.228933,-0.168743,0.001785,0.004167,1,0,0.000000,0.000000,0.000000,0.745169,-0.690984,-0.166493,1.657695,-0.173314,-0.899222,0.498146,1.428858,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.839726,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.294716,-0.006785,-0.165765,-0.444074,-0.099474,-0.108223,0.187944,-0.162165,0.049548,-0.226654,-0.167979,0.001641,0.003891,1,0,0.000000,0.000000,0.000000,0.725749,-0.706707,-0.169377,1.635587,-0.145447,-0.872593,0.495693,1.395646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.870645,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.303392,-0.015931,-0.161160,-0.451017,-0.098980,-0.104851,0.186957,-0.164571,0.050631,-0.224935,-0.164663,0.001583,0.003776,1,0,0.000000,0.000000,0.000000,0.706856,-0.721504,-0.173194,1.613523,-0.120386,-0.848508,0.496201,1.364575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.903922,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.302725,-0.031951,-0.157413,-0.458747,-0.097186,-0.105624,0.183788,-0.170373,0.050093,-0.224788,-0.160786,0.001568,0.003642,1,0,0.000000,0.000000,0.000000,0.690976,-0.738512,-0.178758,1.592373,-0.098283,-0.825752,0.498542,1.335169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.933807,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.291726,-0.043382,-0.183489,-0.449186,-0.099435,-0.106867,0.176588,-0.176014,0.046676,-0.224439,-0.150569,0.001672,0.004465,1,0,0.000000,0.000000,0.000000,0.680273,-0.757637,-0.186576,1.576609,-0.088812,-0.805482,0.508397,1.309614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075248.976034,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.298961,-0.044471,-0.226101,-0.428314,-0.094298,-0.110098,0.175078,-0.176376,0.029528,-0.224547,-0.145382,0.001443,0.004811,1,0,0.000000,0.000000,0.000000,0.670149,-0.773212,-0.192497,1.563516,-0.096779,-0.785799,0.526549,1.291115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.005008,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.301533,-0.055905,-0.232809,-0.427585,-0.093724,-0.104105,0.175271,-0.183255,0.026284,-0.226507,-0.141811,0.001396,0.004780,1,0,0.000000,0.000000,0.000000,0.660667,-0.789731,-0.197842,1.550637,-0.105392,-0.767573,0.544642,1.274288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.043641,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.305753,-0.066168,-0.259235,-0.417482,-0.085942,-0.091401,0.179192,-0.190409,0.012314,-0.225266,-0.136204,0.001454,0.004860,1,0,0.000000,0.000000,0.000000,0.650358,-0.806641,-0.203308,1.537605,-0.121842,-0.748198,0.564447,1.260735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.072190,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.302136,-0.088169,-0.280157,-0.409606,-0.095776,-0.096432,0.173189,-0.198939,-0.005052,-0.225887,-0.140673,0.001401,0.004453,1,0,0.000000,0.000000,0.000000,0.642561,-0.827987,-0.209826,1.523408,-0.143715,-0.733447,0.584774,1.245374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.103160,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.312422,-0.083512,-0.300000,-0.401753,-0.097799,-0.090342,0.171474,-0.197184,-0.026129,-0.220935,-0.144247,0.001214,0.003919,1,1,0.000000,0.000000,0.000000,0.633550,-0.842791,-0.214261,1.510619,-0.170859,-0.720490,0.602792,1.228904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.134927,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.321241,-0.097454,-0.300000,-0.402025,-0.095176,-0.089168,0.174416,-0.200512,-0.031176,-0.218088,-0.142635,0.001216,0.003676,1,1,0.000000,0.000000,0.000000,0.623874,-0.856766,-0.217706,1.493966,-0.194881,-0.708087,0.614778,1.212101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.170793,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.332400,-0.105358,-0.300000,-0.403235,-0.094820,-0.077215,0.177083,-0.202328,-0.038166,-0.214422,-0.137328,0.001323,0.003629,1,1,0.000000,0.000000,0.000000,0.612520,-0.868008,-0.220539,1.473904,-0.216127,-0.696797,0.621529,1.195039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.207717,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.336667,-0.112607,-0.300000,-0.407122,-0.094695,-0.078993,0.176690,-0.202727,-0.043218,-0.215856,-0.133006,0.001232,0.003563,1,1,0.000000,0.000000,0.000000,0.602144,-0.876639,-0.223722,1.452020,-0.234593,-0.686059,0.623880,1.177112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.244612,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.338921,-0.119458,-0.300000,-0.422585,-0.092928,-0.077593,0.174137,-0.207367,-0.035090,-0.221452,-0.126589,0.001079,0.003907,1,1,0.000000,0.000000,0.000000,0.593092,-0.884156,-0.227177,1.429960,-0.248047,-0.673561,0.622588,1.155677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.276423,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.340695,-0.127493,-0.300000,-0.431371,-0.095314,-0.069021,0.174431,-0.210516,-0.029678,-0.222210,-0.123838,0.001204,0.004150,1,1,0.000000,0.000000,0.000000,0.584514,-0.891600,-0.231232,1.408452,-0.258704,-0.661245,0.619940,1.131113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.306774,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.339229,-0.129177,-0.300000,-0.430350,-0.092952,-0.069191,0.173625,-0.209288,-0.032495,-0.221553,-0.122167,0.001222,0.003964,1,1,0.000000,0.000000,0.000000,0.577405,-0.897227,-0.236014,1.389779,-0.269075,-0.648917,0.616646,1.107331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.339420,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.340863,-0.129013,-0.298273,-0.437871,-0.088621,-0.060364,0.175754,-0.208327,-0.031090,-0.221940,-0.121459,0.001484,0.003899,1,0,0.000000,0.000000,0.000000,0.570050,-0.900972,-0.241371,1.374059,-0.277087,-0.635939,0.611773,1.084150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.371646,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.331255,-0.130237,-0.298657,-0.438123,-0.082032,-0.065744,0.171550,-0.207738,-0.029163,-0.217999,-0.119007,0.001439,0.004027,1,0,0.000000,0.000000,0.000000,0.565674,-0.905177,-0.248292,1.363164,-0.284634,-0.622674,0.606247,1.063771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778075249.405045,ik_wrist_pelvis_body_frame,1,0,-0.300000,0.329232,-0.126738,-0.296450,-0.437565,-0.076194,-0.069099,0.170903,-0.209200,-0.024488,-0.217077,-0.116499,0.001312,0.004234,1,0,0.000000,0.000000,0.000000,0.562278,-0.908154,-0.254927,1.356981,-0.290584,-0.609984,0.600425,1.047099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
